web-scraper-start-url,link-href
https://www.skysports.com/la-liga-results/2010-11,https://www.skysports.com/football/mallorca-vs-getafe/224064
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/man-city-vs-everton/390922
https://www.skysports.com/la-liga-results/2013-14,https://www.skysports.com/football/elche-vs-almeria/295524
https://www.skysports.com/bundesliga-results/2011-12,https://www.skysports.com/football/schalke-vs-leverkusen/240377
https://www.skysports.com/la-liga-results/2013-14,https://www.skysports.com/football/valencia-vs-villarreal/295589
https://www.skysports.com/premier-league-results/2010-11,https://www.skysports.com/football/liverpool-vs-fulham/230054
https://www.skysports.com/la-liga-results/2014-15,https://www.skysports.com/football/celta-vigo-vs-getafe/322135
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/mainz-vs-rb-leipzig/412968
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/ingolstadt-vs-schalke/360521
https://www.skysports.com/bundesliga-results/2010-11,https://www.skysports.com/football/nurnberg-vs-mgladbach/220857
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/frankfurt-vs-hertha/344107
https://www.skysports.com/premier-league-results/2019-20,https://www.skysports.com/football/brighton-vs-burnley/408023
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/frankfurt-vs-rb-leipzig/412899
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/tottenham-vs-soton/313455
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/cologne-vs-mainz/344158
https://www.skysports.com/premier-league-results/2010-11,https://www.skysports.com/football/a-villa-vs-blackpool/215328
https://www.skysports.com/premier-league-results/2019-20,https://www.skysports.com/football/tottenham-vs-brighton/408169
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/swansea-vs-west-ham/341354
https://www.skysports.com/premier-league-results/2017-18,https://www.skysports.com/football/man-utd-vs-swansea/373412
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/atalanta-vs-lazio/350340
https://www.skysports.com/la-liga-results/2016-17,https://www.skysports.com/football/sociedad-vs-real-betis/362758
https://www.skysports.com/serie-a-results/2012-13,https://www.skysports.com/football/udinese-vs-chievo/271934
https://www.skysports.com/premier-league-results/2013-14,https://www.skysports.com/football/stoke-vs-liverpool/287494
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/west-ham-vs-burnley/313736
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/watford-vs-soton/391064
https://www.skysports.com/serie-a-results/2012-13,https://www.skysports.com/football/palermo-vs-napoli/271595
https://www.skysports.com/serie-a-results/2014-15,https://www.skysports.com/football/verona-vs-juventus/323590
https://www.skysports.com/serie-a-results/2012-13,https://www.skysports.com/football/cagliari-vs-fiorentina/271924
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/bay-munich-vs-f-dusseldorf/412988
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/alaves-vs-ath-bilbao/399454
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/soton-vs-arsenal/341363
https://www.skysports.com/bundesliga-results/2013-14,https://www.skysports.com/football/freiburg-vs-e-braunschweig/291297
https://www.skysports.com/bundesliga-results/2014-15,https://www.skysports.com/football/freiburg-vs-bay-munich/316474
https://www.skysports.com/la-liga-results/2012-13,https://www.skysports.com/football/malaga-vs-sociedad/279436
https://www.skysports.com/serie-a-results/2019-20,https://www.skysports.com/football/sassuolo-vs-brescia/419332
https://www.skysports.com/serie-a-results/2013-14,https://www.skysports.com/football/lazio-vs-napoli/302915
https://www.skysports.com/premier-league-results/2011-12,https://www.skysports.com/football/norwich-vs-stoke/248663
https://www.skysports.com/la-liga-results/2016-17,https://www.skysports.com/football/barcelona-vs-osasuna/363024
https://www.skysports.com/bundesliga-results/2011-12,https://www.skysports.com/football/cologne-vs-hamburg/255269
https://www.skysports.com/la-liga-results/2011-12,https://www.skysports.com/football/r-santandr-vs-real-betis/244122
https://www.skysports.com/bundesliga-results/2014-15,https://www.skysports.com/football/hoffenheim-vs-cologne/316273
https://www.skysports.com/premier-league-results/2012-13,https://www.skysports.com/football/a-villa-vs-norwich/261642
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/catania-vs-chievo/225469
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/darmstadt-vs-mgladbach/344352
https://www.skysports.com/la-liga-results/2012-13,https://www.skysports.com/football/espanyol-vs-deportivo/280425
https://www.skysports.com/serie-a-results/2014-15,https://www.skysports.com/football/fiorentina-vs-genoa/323227
https://www.skysports.com/premier-league-results/2013-14,https://www.skysports.com/football/norwich-vs-tottenham/287553
https://www.skysports.com/premier-league-results/2017-18,https://www.skysports.com/football/man-utd-vs-soton/373302
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/schalke-vs-darmstadt/360323
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/genoa-vs-juventus/225506
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/schalke-vs-leverkusen/344324
https://www.skysports.com/premier-league-results/2016-17,https://www.skysports.com/football/w-brom-vs-leicester/356684
https://www.skysports.com/bundesliga-results/2017-18,https://www.skysports.com/football/mgladbach-vs-hoffenheim/377749
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/wolves-vs-man-city/390786
https://www.skysports.com/premier-league-results/2019-20,https://www.skysports.com/football/chelsea-vs-man-utd/408234
https://www.skysports.com/bundesliga-results/2014-15,https://www.skysports.com/football/freiburg-vs-hannover/328836
https://www.skysports.com/serie-a-results/2017-18,https://www.skysports.com/football/benevento-vs-chievo/383162
https://www.skysports.com/la-liga-results/2011-12,https://www.skysports.com/football/r-vallecano-vs-malaga/244111
https://www.skysports.com/premier-league-results/2011-12,https://www.skysports.com/football/chelsea-vs-swansea/237928
https://www.skysports.com/la-liga-results/2011-12,https://www.skysports.com/football/r-madrid-vs-valencia/244701
https://www.skysports.com/premier-league-results/2017-18,https://www.skysports.com/football/bmouth-vs-swansea/373458
https://www.skysports.com/bundesliga-results/2010-11,https://www.skysports.com/football/wolfsburg-vs-hamburg/220810
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/ac-milan-vs-napoli/350316
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/r-madrid-vs-celta-vigo/399580
https://www.skysports.com/serie-a-results/2019-20,https://www.skysports.com/football/spal-vs-brescia/419219
https://www.skysports.com/serie-a-results/2013-14,https://www.skysports.com/football/torino-vs-napoli/309224
https://www.skysports.com/premier-league-results/2017-18,https://www.skysports.com/football/burnley-vs-w-brom/373108
https://www.skysports.com/premier-league-results/2011-12,https://www.skysports.com/football/qpr-vs-norwich/238073
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/celta-vigo-vs-barcelona/399655
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/inter-vs-lazio/350415
https://www.skysports.com/la-liga-results/2014-15,https://www.skysports.com/football/celta-vigo-vs-deportivo/324867
https://www.skysports.com/la-liga-results/2016-17,https://www.skysports.com/football/real-betis-vs-r-madrid/362768
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/hannover-vs-b-dortmund/344083
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/lazio-vs-udinese/225721
https://www.skysports.com/la-liga-results/2010-11,https://www.skysports.com/football/sociedad-vs-malaga/224092
https://www.skysports.com/la-liga-results/2013-14,https://www.skysports.com/football/osasuna-vs-sociedad/295617
https://www.skysports.com/la-liga-results/2010-11,https://www.skysports.com/football/mallorca-vs-sociedad/224251
https://www.skysports.com/la-liga-results/2019-20,https://www.skysports.com/football/barcelona-vs-granada/415823
https://www.skysports.com/premier-league-results/2013-14,https://www.skysports.com/football/stoke-vs-soton/287383
https://www.skysports.com/premier-league-results/2012-13,https://www.skysports.com/football/man-utd-vs-soton/267551
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/brescia-vs-sampdoria/225798
https://www.skysports.com/la-liga-results/2017-18,https://www.skysports.com/football/levante-vs-villarreal/382558
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/hoffenheim-vs-hannover/344192
https://www.skysports.com/serie-a-results/2011-12,https://www.skysports.com/football/udinese-vs-cagliari/247769
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/hamburg-vs-darmstadt/360486
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/watford-vs-west-ham/391136
https://www.skysports.com/serie-a-results/2012-13,https://www.skysports.com/football/cagliari-vs-parma/271971
https://www.skysports.com/premier-league-results/2017-18,https://www.skysports.com/football/bmouth-vs-west-ham/373287
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/newcastle-vs-swansea/341523
https://www.skysports.com/la-liga-results/2017-18,https://www.skysports.com/football/leganes-vs-barcelona/382669
https://www.skysports.com/serie-a-results/2014-15,https://www.skysports.com/football/sampdoria-vs-inter/323491
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/leverkusen-vs-paderborn/412735
https://www.skysports.com/premier-league-results/2011-12,https://www.skysports.com/football/a-villa-vs-fulham/238148
https://www.skysports.com/la-liga-results/2014-15,https://www.skysports.com/football/a-madrid-vs-ath-bilbao/322482
https://www.skysports.com/premier-league-results/2010-11,https://www.skysports.com/football/sland-vs-a-villa/215124
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/west-ham-vs-chelsea/313662
https://www.skysports.com/serie-a-results/2019-20,https://www.skysports.com/football/roma-vs-cagliari/419140
https://www.skysports.com/serie-a-results/2017-18,https://www.skysports.com/football/sampdoria-vs-genoa/383287
https://www.skysports.com/la-liga-results/2017-18,https://www.skysports.com/football/leganes-vs-sociedad/382727
https://www.skysports.com/bundesliga-results/2010-11,https://www.skysports.com/football/schalke-vs-mainz/221105
https://www.skysports.com/serie-a-results/2018-19,https://www.skysports.com/football/cagliari-vs-bologna/399902
https://www.skysports.com/la-liga-results/2013-14,https://www.skysports.com/football/real-betis-vs-granada/295348
https://www.skysports.com/serie-a-results/2018-19,https://www.skysports.com/football/genoa-vs-inter/400125
https://www.skysports.com/serie-a-results/2013-14,https://www.skysports.com/football/sampdoria-vs-fiorentina/299447
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/man-city-vs-tottenham/391103
https://www.skysports.com/la-liga-results/2019-20,https://www.skysports.com/football/espanyol-vs-villarreal/415716
https://www.skysports.com/la-liga-results/2012-13,https://www.skysports.com/football/sociedad-vs-a-madrid/268259
https://www.skysports.com/bundesliga-results/2012-13,https://www.skysports.com/football/nurnberg-vs-schalke/265404
https://www.skysports.com/serie-a-results/2014-15,https://www.skysports.com/football/lazio-vs-torino/323291
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/darmstadt-vs-bay-munich/360350
https://www.skysports.com/serie-a-results/2011-12,https://www.skysports.com/football/bologna-vs-ac-milan/247711
https://www.skysports.com/la-liga-results/2012-13,https://www.skysports.com/football/osasuna-vs-mallorca/268222
https://www.skysports.com/la-liga-results/2015-16,https://www.skysports.com/football/malaga-vs-ath-bilbao/347894
https://www.skysports.com/bundesliga-results/2011-12,https://www.skysports.com/football/wolfsburg-vs-stuttgart/240290
https://www.skysports.com/premier-league-results/2010-11,https://www.skysports.com/football/tottenham-vs-arsenal/233065
https://www.skysports.com/serie-a-results/2017-18,https://www.skysports.com/football/sampdoria-vs-sassuolo/383148
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/eibar-vs-real-betis/399656
https://www.skysports.com/serie-a-results/2012-13,https://www.skysports.com/football/siena-vs-genoa/271734
https://www.skysports.com/la-liga-results/2010-11,https://www.skysports.com/football/malaga-vs-valencia/226861
https://www.skysports.com/premier-league-results/2016-17,https://www.skysports.com/football/hull-city-vs-stoke/356419
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/palermo-vs-lazio/225517
https://www.skysports.com/bundesliga-results/2014-15,https://www.skysports.com/football/wolfsburg-vs-hannover/316451
https://www.skysports.com/serie-a-results/2017-18,https://www.skysports.com/football/cagliari-vs-sampdoria/383131
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/leganes-vs-villarreal/399339
https://www.skysports.com/la-liga-results/2011-12,https://www.skysports.com/football/sociedad-vs-r-vallecano/244678
https://www.skysports.com/la-liga-results/2017-18,https://www.skysports.com/football/sociedad-vs-deportivo/382771
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/hoffenheim-vs-hertha/360298
https://www.skysports.com/la-liga-results/2017-18,https://www.skysports.com/football/a-madrid-vs-leganes/382804
https://www.skysports.com/serie-a-results/2011-12,https://www.skysports.com/football/cesena-vs-catania/256824
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/stuttgart-vs-leverkusen/344291
https://www.skysports.com/serie-a-results/2014-15,https://www.skysports.com/football/roma-vs-inter/323344
https://www.skysports.com/premier-league-results/2012-13,https://www.skysports.com/football/stoke-vs-arsenal/267516
https://www.skysports.com/la-liga-results/2016-17,https://www.skysports.com/football/deportivo-vs-malaga/363005
https://www.skysports.com/serie-a-results/2014-15,https://www.skysports.com/football/udinese-vs-empoli/323225
https://www.skysports.com/serie-a-results/2018-19,https://www.skysports.com/football/ac-milan-vs-genoa/399836
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/everton-vs-chelsea/391060
https://www.skysports.com/la-liga-results/2013-14,https://www.skysports.com/football/a-madrid-vs-levante/306058
https://www.skysports.com/bundesliga-results/2012-13,https://www.skysports.com/football/frankfurt-vs-nurnberg/265258
https://www.skysports.com/premier-league-results/2011-12,https://www.skysports.com/football/chelsea-vs-arsenal/237967
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/chievo-vs-lazio/350263
https://www.skysports.com/bundesliga-results/2018-19,https://www.skysports.com/football/bay-munich-vs-stuttgart/395121
https://www.skysports.com/serie-a-results/2019-20,https://www.skysports.com/football/lecce-vs-ac-milan/419339
https://www.skysports.com/bundesliga-results/2017-18,https://www.skysports.com/football/frankfurt-vs-leverkusen/377624
https://www.skysports.com/serie-a-results/2011-12,https://www.skysports.com/football/napoli-vs-catania/247544
https://www.skysports.com/serie-a-results/2017-18,https://www.skysports.com/football/torino-vs-juventus/383229
https://www.skysports.com/la-liga-results/2015-16,https://www.skysports.com/football/granada-vs-r-madrid/347791
https://www.skysports.com/la-liga-results/2010-11,https://www.skysports.com/football/a-madrid-vs-valencia/232261
https://www.skysports.com/premier-league-results/2016-17,https://www.skysports.com/football/tottenham-vs-arsenal/356682
https://www.skysports.com/premier-league-results/2017-18,https://www.skysports.com/football/liverpool-vs-bmouth/373430
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/sampdoria-vs-catania/225619
https://www.skysports.com/premier-league-results/2017-18,https://www.skysports.com/football/arsenal-vs-soton/373417
https://www.skysports.com/la-liga-results/2014-15,https://www.skysports.com/football/sociedad-vs-ath-bilbao/322275
https://www.skysports.com/bundesliga-results/2013-14,https://www.skysports.com/football/wolfsburg-vs-w-bremen/291011
https://www.skysports.com/serie-a-results/2017-18,https://www.skysports.com/football/cagliari-vs-genoa/383052
https://www.skysports.com/la-liga-results/2012-13,https://www.skysports.com/football/r-vallecano-vs-deportivo/278498
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/ath-bilbao-vs-eibar/399545
https://www.skysports.com/serie-a-results/2013-14,https://www.skysports.com/football/atalanta-vs-cagliari/302044
https://www.skysports.com/la-liga-results/2016-17,https://www.skysports.com/football/deportivo-vs-ath-bilbao/362713
https://www.skysports.com/premier-league-results/2013-14,https://www.skysports.com/football/a-villa-vs-man-utd/287436
https://www.skysports.com/premier-league-results/2012-13,https://www.skysports.com/football/man-utd-vs-qpr/261684
https://www.skysports.com/la-liga-results/2013-14,https://www.skysports.com/football/granada-vs-elche/309679
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/cardiff-vs-leicester/390859
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/bay-munich-vs-hertha/412733
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/inter-vs-napoli/350574
https://www.skysports.com/serie-a-results/2016-17,https://www.skysports.com/football/crotone-vs-bologna/365825
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/sland-vs-w-brom/341505
https://www.skysports.com/premier-league-results/2012-13,https://www.skysports.com/football/man-city-vs-tottenham/267539
https://www.skysports.com/la-liga-results/2013-14,https://www.skysports.com/football/granada-vs-celta-vigo/307827
https://www.skysports.com/la-liga-results/2016-17,https://www.skysports.com/football/sevilla-vs-las-palmas/362718
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/atalanta-vs-napoli/350410
https://www.skysports.com/premier-league-results/2013-14,https://www.skysports.com/football/swansea-vs-everton/287454
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/cologne-vs-fc-augsburg/344176
https://www.skysports.com/serie-a-results/2014-15,https://www.skysports.com/football/cesena-vs-cagliari/323577
https://www.skysports.com/serie-a-results/2013-14,https://www.skysports.com/football/fiorentina-vs-roma/299470
https://www.skysports.com/bundesliga-results/2018-19,https://www.skysports.com/football/mainz-vs-hoffenheim/395253
https://www.skysports.com/la-liga-results/2015-16,https://www.skysports.com/football/ath-bilbao-vs-sporting-g/347647
https://www.skysports.com/bundesliga-results/2010-11,https://www.skysports.com/football/hamburg-vs-klautern/220999
https://www.skysports.com/serie-a-results/2019-20,https://www.skysports.com/football/sassuolo-vs-bologna/419192
https://www.skysports.com/bundesliga-results/2014-15,https://www.skysports.com/football/hoffenheim-vs-mgladbach/316418
https://www.skysports.com/serie-a-results/2013-14,https://www.skysports.com/football/verona-vs-atalanta/299307
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/leverkusen-vs-mainz/360408
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/lecce-vs-inter/225826
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/roma-vs-ac-milan/234281
https://www.skysports.com/premier-league-results/2019-20,https://www.skysports.com/football/leicester-vs-west-ham/408214
https://www.skysports.com/bundesliga-results/2012-13,https://www.skysports.com/football/fc-augsburg-vs-wolfsburg/267316
https://www.skysports.com/la-liga-results/2015-16,https://www.skysports.com/football/deportivo-vs-barcelona/347898
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/everton-vs-arsenal/341489
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/c-palace-vs-man-city/341228
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/leicester-vs-bmouth/391073
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/lazio-vs-roma/350558
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/wolfsburg-vs-b-dortmund/412975
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/paderborn-vs-wolfsburg/412911
https://www.skysports.com/serie-a-results/2011-12,https://www.skysports.com/football/genoa-vs-siena/247817
https://www.skysports.com/bundesliga-results/2017-18,https://www.skysports.com/football/bay-munich-vs-rb-leipzig/377596
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/hamburg-vs-stuttgart/344064
https://www.skysports.com/bundesliga-results/2013-14,https://www.skysports.com/football/b-dortmund-vs-hoffenheim/291318
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/eibar-vs-r-vallecano/399596
https://www.skysports.com/bundesliga-results/2014-15,https://www.skysports.com/football/freiburg-vs-stuttgart/327017
https://www.skysports.com/premier-league-results/2016-17,https://www.skysports.com/football/chelsea-vs-burnley/356355
https://www.skysports.com/serie-a-results/2016-17,https://www.skysports.com/football/sassuolo-vs-lazio/365932
https://www.skysports.com/serie-a-results/2010-11,https://www.skysports.com/football/juventus-vs-ac-milan/231282
https://www.skysports.com/premier-league-results/2017-18,https://www.skysports.com/football/liverpool-vs-watford/373401
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/bmouth-vs-arsenal/390877
https://www.skysports.com/premier-league-results/2013-14,https://www.skysports.com/football/tottenham-vs-swansea/295722
https://www.skysports.com/serie-a-results/2016-17,https://www.skysports.com/football/inter-vs-pescara/365847
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/villarreal-vs-getafe/399493
https://www.skysports.com/serie-a-results/2017-18,https://www.skysports.com/football/torino-vs-inter/383288
https://www.skysports.com/bundesliga-results/2018-19,https://www.skysports.com/football/nurnberg-vs-f-dusseldorf/395001
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/tottenham-vs-west-ham/313646
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/rb-leipzig-vs-schalke/412784
https://www.skysports.com/serie-a-results/2012-13,https://www.skysports.com/football/genoa-vs-palermo/274888
https://www.skysports.com/serie-a-results/2018-19,https://www.skysports.com/football/ac-milan-vs-sampdoria/399926
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/b-dortmund-vs-frankfurt/360473
https://www.skysports.com/serie-a-results/2011-12,https://www.skysports.com/football/siena-vs-napoli/247801
https://www.skysports.com/la-liga-results/2015-16,https://www.skysports.com/football/granada-vs-malaga/347880
https://www.skysports.com/bundesliga-results/2011-12,https://www.skysports.com/football/hannover-vs-nurnberg/254468
https://www.skysports.com/premier-league-results/2016-17,https://www.skysports.com/football/watford-vs-burnley/356573
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/mainz-vs-darmstadt/360274
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/cologne-vs-darmstadt/344320
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/empoli-vs-lazio/350381
https://www.skysports.com/bundesliga-results/2018-19,https://www.skysports.com/football/w-bremen-vs-mgladbach/395052
https://www.skysports.com/bundesliga-results/2013-14,https://www.skysports.com/football/mainz-vs-hoffenheim/290971
https://www.skysports.com/la-liga-results/2012-13,https://www.skysports.com/football/r-madrid-vs-espanyol/268342
https://www.skysports.com/bundesliga-results/2012-13,https://www.skysports.com/football/hannover-vs-f-dusseldorf/265474
https://www.skysports.com/la-liga-results/2013-14,https://www.skysports.com/football/ath-bilbao-vs-real-betis/301592
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/mainz-vs-1-fc-union-berlin/412824
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/a-villa-vs-man-city/313447
https://www.skysports.com/la-liga-results/2010-11,https://www.skysports.com/football/sociedad-vs-sevilla/230249
https://www.skysports.com/bundesliga-results/2018-19,https://www.skysports.com/football/hertha-vs-mainz/395169
https://www.skysports.com/bundesliga-results/2012-13,https://www.skysports.com/football/schalke-vs-nurnberg/265060
https://www.skysports.com/serie-a-results/2019-20,https://www.skysports.com/football/udinese-vs-napoli/419223
https://www.skysports.com/bundesliga-results/2018-19,https://www.skysports.com/football/hoffenheim-vs-mgladbach/395089
https://www.skysports.com/premier-league-results/2016-17,https://www.skysports.com/football/tottenham-vs-chelsea/356532
https://www.skysports.com/la-liga-results/2016-17,https://www.skysports.com/football/r-madrid-vs-sevilla/363058
https://www.skysports.com/premier-league-results/2010-11,https://www.skysports.com/football/arsenal-vs-a-villa/234070
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/burnley-vs-bmouth/390809
https://www.skysports.com/serie-a-results/2012-13,https://www.skysports.com/football/parma-vs-chievo/271609
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/burnley-vs-soton/313538
https://www.skysports.com/la-liga-results/2019-20,https://www.skysports.com/football/eibar-vs-levante/415883
https://www.skysports.com/bundesliga-results/2011-12,https://www.skysports.com/football/wolfsburg-vs-mgladbach/240317
https://www.skysports.com/la-liga-results/2016-17,https://www.skysports.com/football/a-madrid-vs-alaves/362691
https://www.skysports.com/premier-league-results/2018-19,https://www.skysports.com/football/newcastle-vs-arsenal/390802
https://www.skysports.com/bundesliga-results/2011-12,https://www.skysports.com/football/leverkusen-vs-b-dortmund/240160
https://www.skysports.com/premier-league-results/2012-13,https://www.skysports.com/football/liverpool-vs-arsenal/267518
https://www.skysports.com/la-liga-results/2017-18,https://www.skysports.com/football/espanyol-vs-barcelona/382765
https://www.skysports.com/premier-league-results/2019-20,https://www.skysports.com/football/west-ham-vs-arsenal/408140
https://www.skysports.com/premier-league-results/2010-11,https://www.skysports.com/football/liverpool-vs-everton/228972
https://www.skysports.com/bundesliga-results/2019-20,https://www.skysports.com/football/mgladbach-vs-b-dortmund/412951
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/mgladbach-vs-cologne/344240
https://www.skysports.com/premier-league-results/2016-17,https://www.skysports.com/football/w-brom-vs-bmouth/356594
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/qpr-vs-tottenham/313653
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/man-city-vs-liverpool/313402
https://www.skysports.com/bundesliga-results/2011-12,https://www.skysports.com/football/schalke-vs-mgladbach/242103
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/newcastle-vs-tottenham/341561
https://www.skysports.com/la-liga-results/2015-16,https://www.skysports.com/football/ath-bilbao-vs-granada/347867
https://www.skysports.com/la-liga-results/2015-16,https://www.skysports.com/football/levante-vs-a-madrid/347932
https://www.skysports.com/serie-a-results/2015-16,https://www.skysports.com/football/udinese-vs-sassuolo/350359
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/darmstadt-vs-w-bremen/360270
https://www.skysports.com/la-liga-results/2019-20,https://www.skysports.com/football/villarreal-vs-osasuna/415861
https://www.skysports.com/la-liga-results/2011-12,https://www.skysports.com/football/a-madrid-vs-granada/244551
https://www.skysports.com/serie-a-results/2014-15,https://www.skysports.com/football/inter-vs-palermo/323432
https://www.skysports.com/premier-league-results/2012-13,https://www.skysports.com/football/norwich-vs-sland/278733
https://www.skysports.com/bundesliga-results/2010-11,https://www.skysports.com/football/b-dortmund-vs-freiburg/233522
https://www.skysports.com/la-liga-results/2018-19,https://www.skysports.com/football/sd-huesca-vs-levante/399428
https://www.skysports.com/bundesliga-results/2016-17,https://www.skysports.com/football/mainz-vs-frankfurt/360507
https://www.skysports.com/bundesliga-results/2018-19,https://www.skysports.com/football/fc-augsburg-vs-leverkusen/395229
https://www.skysports.com/serie-a-results/2018-19,https://www.skysports.com/football/sassuolo-vs-empoli/399879
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/man-utd-vs-a-villa/341522
https://www.skysports.com/serie-a-results/2018-19,https://www.skysports.com/football/lazio-vs-frosinone/399855
https://www.skysports.com/serie-a-results/2013-14,https://www.skysports.com/football/fiorentina-vs-napoli/304444
https://www.skysports.com/bundesliga-results/2013-14,https://www.skysports.com/football/hoffenheim-vs-stuttgart/291180
https://www.skysports.com/premier-league-results/2015-16,https://www.skysports.com/football/stoke-vs-w-brom/341224
https://www.skysports.com/bundesliga-results/2017-18,https://www.skysports.com/football/schalke-vs-wolfsburg/377597
https://www.skysports.com/premier-league-results/2016-17,https://www.skysports.com/football/sland-vs-man-city/356599
https://www.skysports.com/bundesliga-results/2015-16,https://www.skysports.com/football/bay-munich-vs-hoffenheim/344216
https://www.skysports.com/la-liga-results/2010-11,https://www.skysports.com/football/hercules-vs-osasuna/224337
https://www.skysports.com/premier-league-results/2014-15,https://www.skysports.com/football/burnley-vs-west-ham/313458
https://www.skysports.com/la-liga-results/2010-11,https://www.skysports.com/football/sociedad-vs-barcelona/234515
https://www.skysports.com/serie-a-results/2018-19,https://www.skysports.com/football/sassuolo-vs-spal/400079
